gender,senior_citizen,partner,dependents,tenure_months,phone_service,internet_service,online_security,tech_support,streaming_tv,contract,paperless_billing,payment_method,monthly_charges,total_charges,calls_per_month,data_usage_gb,support_tickets,late_payments,avg_call_duration,churn,recency_score,frequency_score,monetary_score,rfm_churn_risk,charge_per_minute,support_intensity,high_complaint_flag,payment_reliability,data_per_charge,avg_calls_per_week,revenue_risk_proxy,high_charge_new_customer,fiber_no_support,mtm_echeck_risk,longtime_frustrated
0,0,1,0,14,1,2,1,1,1,2,1,2,69.63,966.6,5,2.9,0,1,8.46,0,0.06666666666666667,0.3846153845857988,0.5802499999951646,0.38184358974757276,1.6294672960215777,0.0,0,0.9333333333333333,0.04105904006795979,1.1547344110854503,26.58776915412349,0,0,0,0
0,1,0,0,8,1,2,1,1,0,1,1,2,98.68,794.08,3,47.69,0,1,11.3,0,0.1111111111111111,0.2307692307514793,0.8223333333264806,0.5272239316247409,2.917266715650257,0.0,0,0.8888888888888888,0.47843097913322624,0.6928406466512702,52.026457572729434,1,0,0,0
0,0,1,0,38,1,1,1,1,0,0,1,0,36.48,1350.31,6,6.72,1,0,5.97,0,0.02564102564102564,0.4615384615029586,0.30399999999746663,0.2395487179548052,0.9913005814294943,0.02564102564102564,0,1.0,0.1792956243329776,1.3856812933025404,8.738737230991292,0,0,1,0
0,0,1,0,50,1,0,-1,-1,-1,2,1,0,96.11,4821.5,6,0.0,2,0,13.52,0,0.0196078431372549,0.4615384615029586,0.8009166666599923,0.43590211161830716,1.1884397337934434,0.0392156862745098,0,1.0,0.0,1.3856812933025404,41.8945519476355,0,0,0,0
1,0,0,1,50,0,2,0,0,1,1,0,0,23.13,1295.88,5,11.74,0,0,10.37,0,0.0196078431372549,0.3846153845857988,0.19274999999839373,0.2080200603370997,0.4996645459803356,0.0,0,1.0,0.48653128885205144,1.1547344110854503,4.811503995597116,0,1,0,0
1,0,1,0,37,1,2,0,1,0,0,1,0,59.75,2195.2,7,3.35,1,0,14.85,1,0.02631578947368421,0.5384615384201183,0.4979166666625173,0.30200067477045694,0.5706042135087012,0.02631578947368421,0,1.0,0.0551440329218107,1.6166281755196306,18.044540317534803,0,0,1,0
0,0,0,1,4,1,2,1,0,0,0,0,3,82.5,268.52,6,3.95,2,0,5.75,1,0.2,0.4615384615029586,0.6874999999942708,0.46269230769711667,1.931798561151079,0.4,0,1.0,0.04730538922155689,1.3856812933025404,38.17211538501213,0,1,0,0
0,0,1,0,7,0,2,1,1,0,0,1,1,61.63,484.06,2,16.44,1,0,10.84,1,0.125,0.15384615383431952,0.5135833333290535,0.4246641025647575,3.1687614558785024,0.125,0,1.0,0.2624940124540955,0.4618937644341801,26.172048641066006,0,0,0,0
0,0,0,1,20,1,2,0,0,1,0,1,0,78.17,1611.91,1,6.35,0,0,12.53,1,0.047619047619047616,0.07692307691715976,0.6514166666612382,0.4642296703286824,6.406637519872814,0.0,0,1.0,0.08020714917266641,0.23094688221709006,36.2888333295931,0,1,1,0
0,0,1,0,21,1,2,0,0,0,1,0,1,106.57,2295.55,3,29.06,0,1,12.05,0,0.045454545454545456,0.2307692307514793,0.8880833333259326,0.5272613053618954,3.019864500427547,0.0,0,0.9545454545454546,0.2701496699823371,0.6928406466512702,56.19023731241719,0,1,0,0
0,0,1,1,20,1,2,1,1,1,0,1,2,47.98,977.13,5,12.4,0,0,9.53,1,0.047619047619047616,0.3846153845857988,0.3998333333300014,0.3020578754624598,1.024245283018868,0.0,0,1.0,0.25316455696202533,1.1547344110854503,14.49273686468882,0,0,0,0
0,0,0,0,52,1,2,1,0,1,0,1,0,22.88,1160.49,5,10.66,1,1,8.53,0,0.018867924528301886,0.3846153845857988,0.19066666666507776,0.2068907595601921,0.5230259599783668,0.018867924528301886,0,0.9811320754716981,0.4463986599664992,1.1547344110854503,4.733660578737195,0,1,1,0
0,0,1,0,4,1,1,0,1,0,0,0,1,30.95,131.58,4,12.86,1,0,4.77,0,0.2,0.30769230766863903,0.25791666666451735,0.3216282051320791,1.7017589239524058,0.2,0,1.0,0.40250391236306726,0.9237875288683602,9.95439294883785,0,0,0,0
0,0,0,0,47,1,0,-1,-1,-1,0,1,0,62.34,2901.43,5,0.0,2,0,9.2,0,0.020833333333333332,0.3846153845857988,0.5194999999956709,0.3392102564144419,1.3413915857605176,0.041666666666666664,0,1.0,0.0,1.1547344110854503,21.14636738487631,0,0,1,0
1,1,0,0,1,0,0,-1,-1,-1,0,1,2,102.38,169.62,4,0.0,0,1,4.88,0,0.5,0.30769230766863903,0.8531666666595569,0.679728205130095,8.26608187134503,0.0,0,0.5,0.0,0.9237875288683602,69.59057364121912,1,0,0,0
0,1,0,0,11,1,2,0,0,0,0,1,0,55.59,661.53,3,1.77,0,1,9.97,1,0.08333333333333333,0.2307692307514793,0.4632499999961396,0.3724794871814933,2.0045756189206383,0.0,0,0.9166666666666666,0.03127761088531542,0.6928406466512702,20.706134692419216,0,1,1,0
1,1,0,0,6,1,1,0,1,1,0,1,2,120.0,640.91,4,13.62,1,0,3.84,1,0.14285714285714285,0.30769230766863903,0.9999999999916667,0.595604395605796,6.879669386002576,0.14285714285714285,0,1.0,0.11256198347107438,0.9237875288683602,71.47252747269552,1,0,0,0
0,0,1,0,22,1,1,0,0,0,1,0,0,26.86,568.75,4,17.39,1,0,7.62,0,0.043478260869565216,0.30769230766863903,0.22383333333146804,0.2453861761466855,0.8469086902138304,0.043478260869565216,0,1.0,0.6241923905240488,0.9237875288683602,6.591072691299972,0,0,0,0
0,0,0,0,22,1,2,1,1,1,0,0,0,18.0,437.83,3,1.26,0,1,11.68,1,0.043478260869565216,0.2307692307514793,0.14999999999875,0.23123745819703026,0.5672254754625071,0.0,0,0.9565217391304348,0.06631578947368422,0.6928406466512702,4.162274247546545,0,0,1,0
1,0,1,0,21,1,1,0,0,1,1,0,3,72.03,1451.33,3,15.93,0,0,8.21,0,0.045454545454545456,0.2307692307514793,0.600249999994998,0.41212797202952156,2.800551878509542,0.0,0,1.0,0.2181295358072025,0.6928406466512702,29.685577825286437,0,0,0,0
0,0,1,0,10,1,0,-1,-1,-1,0,0,0,48.0,481.34,3,0.0,0,0,10.3,1,0.09090909090909091,0.2307692307514793,0.39999999999666663,0.35020979021200715,1.5527096774193547,0.0,0,1.0,0.0,0.6928406466512702,16.810069930176343,0,0,1,0
1,0,0,0,22,1,0,-1,-1,-1,0,1,1,42.42,845.3,5,0.0,1,0,10.21,0,0.043478260869565216,0.3846153845857988,0.35349999999705417,0.281868227429488,0.7519793612667911,0.043478260869565216,0,1.0,0.0,1.1547344110854503,11.956850207558883,0,0,0,0
0,0,0,0,36,1,0,-1,-1,-1,0,0,0,65.64,2342.94,6,0.0,0,1,8.94,0,0.02702702702702703,0.4615384615029586,0.5469999999954417,0.3373031185083958,1.2126767561748204,0.0,0,0.972972972972973,0.0,1.3856812933025404,22.1405766988911,0,0,1,0
0,0,1,1,15,1,1,1,1,1,0,0,1,28.03,418.82,2,36.89,1,0,4.29,0,0.0625,0.15384615383431952,0.2335833333313868,0.2876641025656908,3.229144178874326,0.0625,0,1.0,1.2707543920082673,0.4618937644341801,8.063224794916314,0,0,0,0
1,0,0,0,72,1,0,-1,-1,-1,0,1,0,81.36,5799.23,4,0.0,1,1,10.08,0,0.0136986301369863,0.30769230766863903,0.67799999999435,0.4151409905188067,1.9969525213151333,0.0136986301369863,0,0.9863013698630136,0.0,0.9237875288683602,33.775870988610116,0,0,1,0
0,0,1,0,2,1,2,1,1,0,0,1,3,70.87,148.2,2,4.81,1,0,7.13,1,0.3333333333333333,0.15384615383431952,0.5905833333284118,0.5387974358978342,5.020325203252032,0.3333333333333333,0,1.0,0.06692639487964379,0.4618937644341801,38.18457428207952,0,0,0,0
1,1,0,0,72,1,1,0,1,0,0,0,2,54.26,3932.99,2,64.49,0,1,5.6,0,0.0136986301369863,0.15384615383431952,0.45216666666289856,0.35557688795309006,4.871179093386178,0.0,0,0.9863013698630136,1.1670285921100252,0.4618937644341801,19.293601940334668,0,0,0,0
0,0,1,0,42,1,2,1,0,1,1,0,2,71.33,2949.58,4,5.15,0,1,2.33,0,0.023255813953488372,0.30769230766863903,0.5944166666617131,0.38553053071235277,7.516002446233819,0.0,0,0.9767441860465116,0.071201437854279,0.9237875288683602,27.49989275571212,0,1,0,0
1,0,1,0,26,1,2,0,1,0,0,0,2,120.0,3156.1,6,56.49,2,1,7.21,1,0.037037037037037035,0.4615384615029586,0.9999999999916667,0.5225071225108898,2.8035282831154062,0.07407407407407407,0,0.962962962962963,0.46685950413223143,1.3856812933025404,62.70085470130678,0,0,0,0
1,1,0,0,6,1,0,-1,-1,-1,2,1,0,57.62,397.1,6,0.0,0,1,5.98,0,0.14285714285714285,0.4615384615029586,0.4801666666626652,0.35690183150733157,1.8360458664693913,0.0,0,0.8571428571428572,0.0,1.3856812933025404,20.564683531452445,0,0,0,0
0,0,1,1,29,1,1,0,1,1,2,0,1,50.28,1448.2,4,15.76,3,1,3.25,0,0.03333333333333333,0.30769230766863903,0.41899999999650833,0.31939487179820886,3.8312169312169315,0.1,1,0.9666666666666667,0.3073322932917317,0.9237875288683602,16.05917415401394,0,0,0,0
0,0,1,0,48,1,1,1,0,0,1,1,0,85.15,3998.07,4,27.63,2,0,8.37,0,0.02040816326530612,0.30769230766863903,0.7095833333274202,0.4304581371033627,2.486300092037512,0.04081632653061224,0,1.0,0.32071967498549037,0.9237875288683602,36.65351037435134,0,0,0,0
1,0,0,1,8,1,2,1,1,0,0,0,0,45.1,328.72,3,5.2,0,0,11.21,0,0.1111111111111111,0.2307692307514793,0.3758333333302014,0.3486239316262292,1.217301140571767,0.0,0,1.0,0.11279826464208242,0.6928406466512702,15.722939316342936,0,0,1,0
0,0,0,1,1,0,0,-1,-1,-1,2,0,0,79.44,93.28,4,0.0,2,0,11.18,0,0.5,0.30769230766863903,0.6619999999944833,0.6032615384640656,2.040244969378828,1.0,0,1.0,0.0,0.9237875288683602,47.92309661558537,0,0,0,0
0,1,0,0,17,1,0,-1,-1,-1,0,1,3,89.64,1466.14,4,0.0,0,0,3.22,0,0.05555555555555555,0.30769230766863903,0.746999999993775,0.4594837606860044,6.66548463356974,0.0,0,1.0,0.0,0.9237875288683602,41.18812430789343,0,0,0,0
0,0,0,0,10,1,1,1,1,0,0,1,2,106.99,1061.87,7,31.11,0,0,5.11,0,0.09090909090909091,0.5384615384201183,0.8915833333259034,0.48530466200997413,2.9603289657095058,0.0,0,1.0,0.28808222983609594,1.6166281755196306,51.92274578844713,1,0,0,0
1,0,0,1,10,1,1,1,1,1,0,1,1,55.37,510.83,2,41.65,0,1,6.06,0,0.09090909090909091,0.15384615383431952,0.4614166666628215,0.3901610722619011,4.180278232405892,0.0,0,0.9090909090909091,0.7388681923008693,0.4618937644341801,21.603218571141465,0,0,0,0
1,0,1,0,38,1,0,-1,-1,-1,2,1,3,25.4,964.35,8,0.0,0,1,9.0,0,0.02564102564102564,0.6153846153372781,0.21166666666490275,0.17184615385491575,0.3523383266350018,0.0,0,0.9743589743589743,0.0,1.8475750577367205,4.36489230791486,0,0,0,0
1,0,1,0,4,1,2,1,1,1,0,1,1,57.29,217.96,7,30.28,0,1,5.51,1,0.2,0.5384615384201183,0.47741666666268817,0.36327435898105165,1.4036579082946934,0.0,0,0.8,0.5194716074798422,1.6166281755196306,20.811988026024448,0,0,0,0
1,1,0,1,31,1,0,-1,-1,-1,2,1,1,70.3,2176.99,2,0.0,1,0,13.14,0,0.03125,0.15384615383431952,0.5858333333284513,0.41606410256451665,2.6689265398195365,0.03125,0,1.0,0.0,0.4618937644341801,29.24930641028552,0,0,0,0
1,0,1,1,1,1,0,-1,-1,-1,0,0,3,46.47,70.7,4,0.0,0,1,11.07,1,0.5,0.30769230766863903,0.3872499999967729,0.4933615384649814,1.5613957597173145,0.0,0,0.5,0.0,0.9237875288683602,22.926510692467684,0,0,0,0
1,0,1,1,72,1,1,0,1,0,2,1,0,68.96,4951.35,1,14.0,0,0,8.01,0,0.0136986301369863,0.07692307691715976,0.5746666666618777,0.4199615033361137,8.570501280897322,0.0,0,1.0,0.2001143510577473,0.23094688221709006,28.9605452700584,0,0,0,0
1,0,1,1,26,1,2,0,0,1,2,1,0,117.29,3132.46,8,80.81,2,1,5.08,0,0.037037037037037035,0.6153846153372781,0.9774166666585216,0.48270455841076787,2.9617450172081234,0.07407407407407407,0,0.962962962962963,0.6831515766336969,1.8475750577367205,56.616417655998966,0,1,0,0
1,0,1,0,72,1,1,1,1,1,2,0,1,47.88,3517.79,2,24.87,0,0,11.53,0,0.0136986301369863,0.15384615383431952,0.398999999996675,0.33431022128660065,2.117466833602196,0.0,0,1.0,0.50879705400982,0.4618937644341801,16.00677339520244,0,0,0,0
1,1,1,0,60,0,0,-1,-1,-1,0,0,2,40.74,2466.61,2,0.0,0,1,8.67,0,0.01639344262295082,0.15384615383431952,0.33949999999717084,0.3115881462811848,2.3685519492990204,0.0,0,0.9836065573770492,0.0,0.4618937644341801,12.69410107949547,0,0,0,0
0,0,0,0,61,1,2,0,1,0,2,1,0,93.15,5706.18,0,28.63,1,0,11.04,0,0.016129032258064516,0.0,0.7762499999935313,0.5169516129006383,5706.18,0.016129032258064516,0,1.0,0.304089219330855,0.0,48.15404274169446,0,0,0,0
1,0,0,1,3,1,0,-1,-1,-1,2,1,0,27.83,55.83,6,0.0,1,2,9.53,0,0.25,0.4615384615029586,0.231916666664734,0.3004589743653019,0.32357714153239836,0.25,0,0.5,0.0,1.3856812933025404,8.361773256586352,0,0,0,0
0,0,1,0,35,1,0,-1,-1,-1,0,1,0,65.39,2307.19,3,0.0,0,0,11.96,0,0.027777777777777776,0.2307692307514793,0.5449166666621257,0.3829239316256655,1.8357654360280073,0.0,0,1.0,0.0,0.6928406466512702,25.039395889002268,0,0,1,0
0,0,1,0,15,1,1,1,0,0,0,0,3,49.29,766.35,6,13.39,0,0,10.34,0,0.0625,0.4615384615029586,0.4107499999965771,0.29699230769803914,0.8226170030055818,0.0,0,1.0,0.2662557168423146,1.3856812933025404,14.638750846436348,0,0,0,0
0,0,0,0,18,1,1,0,0,0,1,0,3,18.0,351.94,3,6.04,0,0,9.11,0,0.05263157894736842,0.2307692307514793,0.14999999999875,0.23489878542815154,0.7139611311721509,0.0,0,1.0,0.3178947368421053,0.6928406466512702,4.228178137706728,0,0,0,0
1,1,0,0,9,1,2,0,1,1,0,0,0,60.72,598.84,6,0.57,0,1,4.32,0,0.1,0.4615384615029586,0.5059999999957833,0.3500923076977216,2.556086733822776,0.0,0,0.9,0.009235255994815294,1.3856812933025404,21.257604923405655,0,0,1,0
1,0,0,0,4,1,0,-1,-1,-1,1,0,1,46.17,204.87,3,0.0,0,0,6.47,0,0.2,0.2307692307514793,0.38474999999679377,0.3877461538484217,2.6051627670396744,0.0,0,1.0,0.0,0.6928406466512702,17.902239923181632,0,0,0,0
1,1,0,1,10,1,0,-1,-1,-1,0,0,2,80.2,817.98,4,0.0,0,1,1.0,0,0.09090909090909091,0.30769230766863903,0.6683333333277639,0.44215850816101415,19.950731707317075,0.0,0,0.9090909090909091,0.0,0.9237875288683602,35.46111235451334,0,0,0,0
1,0,1,0,23,1,0,-1,-1,-1,0,1,0,71.0,1696.63,3,0.0,0,2,7.37,0,0.041666666666666664,0.2307692307514793,0.5916666666617361,0.4071794871810652,3.3297941239966247,0.0,0,0.9166666666666666,0.0,0.6928406466512702,28.90974358985563,0,0,1,0
0,0,0,0,15,1,2,1,1,0,0,0,3,70.26,1058.88,4,17.7,0,0,11.57,0,0.0625,0.30769230766863903,0.5854999999951208,0.3976615384643205,1.5231300345224397,0.0,0,1.0,0.24838619141173165,0.9237875288683602,27.93969969250316,0,0,0,0
1,0,0,1,36,1,1,1,1,1,0,0,1,36.54,1285.39,3,7.15,1,1,12.3,0,0.02702702702702703,0.2307692307514793,0.30449999999746247,0.2864569646595,0.9668948397773431,0.02702702702702703,0,0.972972972972973,0.19046350559403305,0.6928406466512702,10.46713748865813,0,0,0,0
1,0,1,1,54,1,1,1,1,1,0,1,0,48.03,2622.16,5,1.36,0,0,9.21,0,0.01818181818181818,0.3846153845857988,0.4002499999966646,0.29044965035423337,1.0540499256341196,0.0,0,1.0,0.027738119518662046,1.1547344110854503,13.950296706513829,0,0,1,0
1,1,0,1,7,1,1,1,0,0,2,1,1,72.54,540.79,5,61.55,0,0,10.66,0,0.125,0.3846153845857988,0.6044999999949625,0.41487692308082524,1.44557604918471,0.0,0,1.0,0.8369594778351916,1.1547344110854503,30.095172000283064,0,0,0,0
1,0,0,0,1,1,2,0,1,0,0,1,3,38.33,19.72,7,14.51,0,0,3.63,1,0.5,0.5384615384201183,0.3194166666640048,0.4200743589815783,0.7466868610374857,0.0,0,1.0,0.368929570302568,1.6166281755196306,16.101450179763894,0,0,0,0
1,0,0,1,72,1,0,-1,-1,-1,2,1,0,63.85,4578.56,4,0.0,1,0,3.53,0,0.0136986301369863,0.30769230766863903,0.5320833333288993,0.3567743238526264,4.499194214063913,0.0136986301369863,0,1.0,0.0,0.9237875288683602,22.780040577990196,0,0,0,0
0,0,0,1,64,1,1,0,0,1,2,1,0,75.5,4838.57,3,87.06,0,0,2.32,1,0.015384615384615385,0.2307692307514793,0.6291666666614236,0.41166666666811974,10.83811934414479,0.0,0,1.0,1.1380392156862746,0.6928406466512702,31.08083333344304,0,0,0,0
1,0,0,0,9,1,0,-1,-1,-1,0,1,0,87.47,851.04,4,0.0,2,0,7.54,0,0.1,0.30769230766863903,0.7289166666605923,0.47002820513050914,3.1237703714579355,0.2,0,1.0,0.0,0.9237875288683602,41.113367102765636,1,0,1,0
0,0,1,0,5,0,2,1,0,0,0,0,0,48.79,219.17,6,2.33,0,1,5.82,0,0.16666666666666666,0.4615384615029586,0.4065833333299451,0.336992307698053,1.2481207289293847,0.0,0,0.8333333333333334,0.04679654549106246,1.3856812933025404,16.441854692588006,0,1,1,0
1,0,1,1,72,1,1,0,1,0,0,0,0,53.24,3763.89,5,18.14,1,2,6.29,0,0.0136986301369863,0.3846153845857988,0.44366666666296944,0.3060230418028226,1.6614681733910126,0.0136986301369863,0,0.9726027397260274,0.33443952802359883,1.1547344110854503,16.292666745582274,0,0,1,0
0,0,1,0,7,1,2,0,1,1,0,0,3,70.89,422.74,1,47.79,0,1,11.63,0,0.125,0.07692307691715976,0.590749999995077,0.4709153846145989,5.129717267321927,0.0,0,0.875,0.6647656141327027,0.23094688221709006,33.38319161532892,0,0,0,0
1,0,1,0,7,1,2,1,0,1,0,1,1,43.02,236.27,3,30.84,1,0,7.7,1,0.125,0.2307692307514793,0.35849999999701254,0.3472461538485092,1.4521819299323908,0.125,0,1.0,0.7005906406179009,0.6928406466512702,14.938529538562868,0,1,0,0
1,0,1,0,3,1,0,-1,-1,-1,0,1,2,23.51,18.0,6,0.0,0,0,9.47,0,0.25,0.4615384615029586,0.19591666666503404,0.28605897436542194,0.10498075352851975,0.0,0,1.0,0.0,1.3856812933025404,6.72524648733107,0,0,0,0
0,0,0,0,10,1,2,1,0,1,2,1,0,75.6,729.64,6,0.71,1,0,6.28,0,0.09090909090909091,0.4615384615029586,0.62999999999475,0.3960559440609447,1.931286394917946,0.09090909090909091,0,1.0,0.009268929503916449,1.3856812933025404,29.941829371007415,0,1,0,0
0,0,0,0,55,1,1,0,0,1,0,1,0,57.15,3117.27,3,31.15,1,1,11.93,1,0.017857142857142856,0.2307692307514793,0.47624999999603124,0.3514890109909738,1.5828124603315645,0.017857142857142856,0,0.9821428571428571,0.5356835769561479,0.6928406466512702,20.08759697813415,0,0,1,0
0,0,0,0,25,0,0,-1,-1,-1,1,1,3,81.08,2051.78,4,0.0,0,0,4.84,0,0.038461538461538464,0.30769230766863903,0.675666666661036,0.42411282051530197,4.230474226804124,0.0,0,1.0,0.0,0.9237875288683602,34.38706748738068,0,0,0,0
1,1,0,1,2,0,0,-1,-1,-1,2,1,0,47.83,158.72,3,0.0,2,0,1.18,0,0.3333333333333333,0.2307692307514793,0.3985833333300118,0.4466128205150422,19.643564356435643,0.6666666666666666,0,1.0,0.0,0.6928406466512702,21.36149120523447,0,0,0,0
0,0,0,0,72,1,2,0,1,1,2,1,3,67.62,4912.91,6,16.07,0,1,7.31,0,0.0136986301369863,0.4615384615029586,0.5634999999953042,0.3385717597523245,1.5552498955339167,0.0,0,0.9863013698630136,0.23418828329932964,1.3856812933025404,22.894222394452186,0,0,0,0
1,0,0,0,23,1,1,1,1,0,2,0,2,18.0,378.5,2,10.2,0,0,5.79,0,0.041666666666666664,0.15384615383431952,0.14999999999875,0.24589743589930277,1.4158001047355429,0.0,0,1.0,0.5368421052631579,0.4618937644341801,4.42615384618745,0,0,0,0
1,0,0,0,16,1,1,0,0,1,2,1,1,83.23,1301.84,6,27.89,0,1,3.94,0,0.058823529411764705,0.4615384615029586,0.6935833333275535,0.4086550527951356,3.4327602573568186,0.0,0,0.9411764705882353,0.33111717915232103,1.3856812933025404,34.012360044139136,0,0,0,0
0,0,0,0,46,0,1,0,1,0,0,1,0,48.9,2373.38,4,6.54,1,0,10.68,0,0.02127659574468085,0.30769230766863903,0.40749999999660413,0.3099721767627862,1.2071389335340672,0.02127659574468085,0,1.0,0.131062124248497,0.9237875288683602,15.157639443700246,0,0,1,0
0,0,0,0,24,1,1,0,1,1,2,1,2,60.82,1384.01,3,52.26,0,0,10.08,0,0.04,0.2307692307514793,0.5068333333291097,0.37257948718134803,1.9043563212064505,0.0,0,1.0,0.8453574894856033,0.6928406466512702,22.660284410369588,0,0,0,0
1,0,0,1,67,1,0,-1,-1,-1,2,1,3,60.42,4093.86,4,0.0,0,0,9.89,1,0.014705882352941176,0.30769230766863903,0.5034999999958042,0.34574389140577033,1.5439672338884867,0.0,0,1.0,0.0,0.9237875288683602,20.889845918736643,0,0,0,0
1,0,0,1,36,1,1,0,1,0,0,1,0,54.57,1921.76,3,7.14,2,0,7.31,1,0.02702702702702703,0.2307692307514793,0.4547499999962104,0.3465569646589991,2.431130452383362,0.05405405405405406,0,1.0,0.12848659348569372,0.6928406466512702,18.91161356144158,0,0,1,0
0,0,0,1,33,1,2,1,0,0,0,1,0,66.94,2248.12,3,26.45,0,1,1.23,0,0.029411764705882353,0.2307692307514793,0.5578333333286847,0.388744193063531,18.31163965138063,0.0,0,0.9705882352941176,0.389314100677068,0.6928406466512702,26.022536283672764,0,1,1,0
0,0,0,0,12,1,2,0,0,1,0,0,2,65.4,844.02,1,48.43,1,0,10.54,0,0.07692307692307693,0.07692307691715976,0.5449999999954583,0.4333846153839822,6.620803263256982,0.07692307692307693,0,1.0,0.7293674698795181,0.23094688221709006,28.34335384611244,0,1,0,0
0,0,1,1,72,1,0,-1,-1,-1,0,0,2,71.58,5163.52,8,0.0,2,0,7.45,1,0.0136986301369863,0.6153846153372781,0.5964999999950291,0.3210025289853506,1.2030007921345698,0.0273972602739726,0,1.0,0.0,1.8475750577367205,22.977361024771394,0,0,0,0
1,1,0,0,31,1,1,0,0,1,0,0,1,27.25,898.54,3,6.91,0,0,10.06,0,0.03125,0.2307692307514793,0.22708333333144096,0.25717948718228056,0.9593841423049819,0.0,0,1.0,0.24460176991150442,0.6928406466512702,7.008141025717145,0,0,0,0
1,0,1,1,17,1,2,1,1,1,1,0,1,88.15,1664.43,6,1.02,0,0,10.69,0,0.05555555555555555,0.4615384615029586,0.7345833333272118,0.42374786325251523,1.525069178471293,0.0,0,1.0,0.011441390914189567,1.3856812933025404,37.35337414570922,0,0,0,0
1,0,0,0,4,1,1,0,0,0,1,1,1,61.28,177.61,2,11.19,0,0,9.95,1,0.2,0.15384615383431952,0.5106666666624111,0.45349743589810054,2.2035980148883376,0.0,0,1.0,0.17967244701348747,0.4618937644341801,27.790322871835603,0,0,0,0
1,1,0,1,24,1,1,1,1,1,0,0,1,75.21,1858.69,3,1.86,1,0,7.65,0,0.04,0.2307692307514793,0.626749999994777,0.42054615384761496,3.3684124682856105,0.04,0,1.0,0.024406245899488258,0.6928406466512702,31.629276230879118,0,0,0,0
1,0,0,0,32,1,1,1,0,1,0,0,0,61.13,2014.81,4,30.97,0,2,5.76,0,0.030303030303030304,0.30769230766863903,0.5094166666624216,0.35434941725245295,2.729059435444547,0.0,0,0.9393939393939394,0.49847094801223235,0.9237875288683602,21.66137987664245,0,0,1,0
1,0,1,0,13,1,2,0,1,0,2,0,2,33.03,357.74,2,1.99,0,0,6.27,0,0.07142857142857142,0.15384615383431952,0.2752499999977063,0.3079021978036472,2.181075478600171,0.0,0,1.0,0.058477813693799584,0.4618937644341801,10.170009593454466,0,0,0,0
0,0,1,0,2,1,1,1,1,1,0,0,1,120.0,258.44,6,23.67,1,0,7.45,1,0.3333333333333333,0.4615384615029586,0.9999999999916667,0.6410256410294083,2.8588495575221238,0.3333333333333333,0,1.0,0.19561983471074382,1.3856812933025404,76.923076923529,1,0,0,0
1,1,0,0,48,1,2,1,1,1,0,0,3,68.78,3293.91,2,24.81,1,0,10.28,1,0.02040816326530612,0.15384615383431952,0.5731666666618903,0.40666070120401465,3.334321982427016,0.02040816326530612,0,1.0,0.3555460017196904,0.4618937644341801,27.97012302881213,0,0,0,0
1,0,0,0,31,1,1,1,0,0,1,1,3,18.0,590.64,3,8.34,0,1,13.22,0,0.03125,0.2307692307514793,0.14999999999875,0.22634615384920417,0.480015603920485,0.0,0,0.96875,0.43894736842105264,0.6928406466512702,4.074230769285675,0,0,0,0
1,1,0,1,34,1,0,-1,-1,-1,0,1,0,62.24,2128.04,7,0.0,2,0,3.76,0,0.02857142857142857,0.5384615384201183,0.5186666666623444,0.31120293040948555,2.3753627717997947,0.05714285714285714,0,1.0,0.0,1.6166281755196306,19.36927038868638,0,0,1,0
0,0,0,1,8,1,2,0,1,0,0,1,3,53.23,468.72,3,7.8,3,0,6.3,1,0.1111111111111111,0.2307692307514793,0.4435833333296368,0.37572393162600337,3.079632063074902,0.3333333333333333,1,1.0,0.1438318274018071,0.6928406466512702,19.999784880452157,0,0,0,0
1,0,1,1,4,1,0,-1,-1,-1,0,1,3,60.13,197.09,8,0.0,1,0,8.48,0,0.2,0.6153846153372781,0.5010833333291577,0.3573564102642075,0.7236378322808048,0.2,0,1.0,0.0,1.8475750577367205,21.487840949186797,0,0,0,0
1,1,1,0,18,1,1,1,1,0,1,1,2,18.0,432.72,2,7.0,0,0,2.46,0,0.05263157894736842,0.15384615383431952,0.14999999999875,0.25028340081158346,4.831621259490844,0.0,0,1.0,0.3684210526315789,0.4618937644341801,4.505101214608502,0,0,0,0
0,0,0,1,8,1,0,-1,-1,-1,1,1,0,65.9,538.1,2,0.0,0,1,4.82,0,0.1111111111111111,0.15384615383431952,0.5491666666620904,0.4333418803424167,6.888120839733743,0.0,0,0.8888888888888888,0.0,0.4618937644341801,28.557229914565266,0,0,0,0
1,0,1,1,45,1,2,1,0,1,0,0,3,38.82,1829.12,4,60.61,0,1,12.74,0,0.021739130434782608,0.30769230766863903,0.32349999999730417,0.2765571906391069,0.7972800976375207,0.0,0,0.9782608695652174,1.522099447513812,0.9237875288683602,10.735950140610129,0,1,0,0
