customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,internet_service,online_security,tech_support,streaming_tv,contract,paperless_billing,payment_method,monthly_charges,total_charges,calls_per_month,data_usage_gb,support_tickets,late_payments,avg_call_duration,churn
CUST-000173,Male,0,No,Yes,36,Yes,DSL,No,Yes,No,Month-to-month,Yes,Electronic check,54.57,1921.76,3,7.14,2,0,7.31,1
CUST-000174,Female,0,No,Yes,33,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,66.94,2248.12,3,26.45,0,1,1.23,0
CUST-000175,Female,0,No,No,12,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer (automatic),65.4,844.02,1,48.43,1,0,10.54,0
CUST-000176,Female,0,Yes,Yes,72,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),71.58,5163.52,8,0.0,2,0,7.45,1
CUST-000177,Male,1,No,No,31,Yes,DSL,No,No,Yes,Month-to-month,No,Mailed check,27.25,898.54,3,6.91,0,0,10.06,0
CUST-000178,Male,0,Yes,Yes,17,Yes,Fiber optic,Yes,Yes,Yes,One year,No,Mailed check,88.15,1664.43,6,1.02,0,0,10.69,0
CUST-000179,Male,0,No,No,4,Yes,DSL,No,No,No,One year,Yes,Mailed check,61.28,177.61,2,11.19,0,0,9.95,1
CUST-000180,Male,1,No,Yes,24,Yes,DSL,Yes,Yes,Yes,Month-to-month,No,Mailed check,75.21,1858.69,3,1.86,1,0,7.65,0
CUST-000181,Male,0,No,No,32,Yes,DSL,Yes,No,Yes,Month-to-month,No,Electronic check,61.13,2014.81,4,30.97,0,2,5.76,0
CUST-000182,Male,0,Yes,No,13,Yes,Fiber optic,No,Yes,No,Two year,No,Bank transfer (automatic),33.03,357.74,2,1.99,0,0,6.27,0
CUST-000183,Female,0,Yes,No,2,Yes,DSL,Yes,Yes,Yes,Month-to-month,No,Mailed check,120.0,258.44,6,23.67,1,0,7.45,1
CUST-000184,Male,1,No,No,48,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),68.78,3293.91,2,24.81,1,0,10.28,1
CUST-000185,Male,0,No,No,31,Yes,DSL,Yes,No,No,One year,Yes,Credit card (automatic),18.0,590.64,3,8.34,0,1,13.22,0
CUST-000186,Male,1,No,Yes,34,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,62.24,2128.04,7,0.0,2,0,3.76,0
CUST-000187,Female,0,No,Yes,8,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Credit card (automatic),53.23,468.72,3,7.8,3,0,6.3,1
CUST-000188,Male,0,Yes,Yes,4,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),60.13,197.09,8,0.0,1,0,8.48,0
CUST-000189,Male,1,Yes,No,18,Yes,DSL,Yes,Yes,No,One year,Yes,Bank transfer (automatic),18.0,432.72,2,7.0,0,0,2.46,0
CUST-000190,Female,0,No,Yes,8,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,65.9,538.1,2,0.0,0,1,4.82,0
CUST-000191,Male,0,Yes,Yes,45,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Credit card (automatic),38.82,1829.12,4,60.61,0,1,12.74,0
CUST-000192,Male,0,Yes,No,22,No,DSL,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),109.27,2427.5,5,7.87,0,0,11.62,0
CUST-000193,Male,0,No,No,4,Yes,Fiber optic,Yes,No,Yes,One year,No,Mailed check,61.79,313.86,5,12.84,0,0,7.37,0
CUST-000194,Male,1,No,No,6,Yes,Fiber optic,Yes,No,No,Two year,Yes,Bank transfer (automatic),86.57,521.57,5,7.61,1,0,4.05,0
CUST-000195,Male,0,No,No,65,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),91.52,6010.6,2,0.0,0,0,8.03,0
CUST-000196,Female,0,Yes,No,29,Yes,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,78.39,2224.09,6,0.0,0,1,5.54,1
CUST-000197,Female,0,No,No,15,Yes,DSL,No,No,No,Month-to-month,No,Credit card (automatic),69.87,1099.86,4,8.59,0,0,10.65,0
CUST-000198,Female,0,Yes,Yes,38,Yes,DSL,Yes,No,Yes,One year,Yes,Credit card (automatic),97.93,3685.53,3,17.31,0,0,13.24,0
CUST-000199,Male,0,No,No,49,Yes,Fiber optic,Yes,No,No,Two year,No,Electronic check,46.35,2263.0,6,15.27,2,1,8.37,0
CUST-000200,Male,0,No,No,3,Yes,DSL,No,No,Yes,One year,Yes,Bank transfer (automatic),87.45,208.77,2,2.47,2,1,9.66,0
CUST-000201,Male,0,Yes,Yes,55,Yes,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,52.53,2856.7,6,0.0,1,1,8.16,0
CUST-000202,Female,1,Yes,No,72,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,67.73,4861.95,2,19.5,0,0,9.3,0
CUST-000203,Male,0,Yes,No,2,Yes,No,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),28.7,88.11,4,0.0,0,0,7.65,0
CUST-000204,Male,0,Yes,Yes,11,Yes,Fiber optic,No,No,Yes,One year,No,Electronic check,25.88,302.99,2,36.7,0,0,11.19,0
CUST-000205,Female,1,Yes,No,5,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,Electronic check,62.73,295.04,3,14.25,4,0,1.0,1
CUST-000206,Male,0,Yes,Yes,16,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),97.15,1584.23,0,4.67,0,0,4.75,0
CUST-000207,Female,0,No,No,7,Yes,DSL,Yes,No,Yes,One year,No,Electronic check,58.92,436.69,7,50.77,0,2,12.6,0
CUST-000208,Female,0,Yes,No,13,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),115.69,1487.17,1,0.0,0,0,16.42,0
CUST-000209,Female,1,Yes,No,8,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),76.92,596.05,7,0.0,1,0,6.18,0
CUST-000210,Male,0,No,Yes,1,Yes,Fiber optic,Yes,No,Yes,One year,Yes,Mailed check,59.95,43.0,1,38.38,1,0,7.24,0
CUST-000211,Male,1,Yes,Yes,1,Yes,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,109.44,211.27,4,0.0,0,1,9.52,0
CUST-000212,Male,0,Yes,Yes,21,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.27,2158.11,5,6.61,1,1,6.44,0
CUST-000213,Male,0,No,Yes,21,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.15,562.39,5,0.0,0,1,7.45,0
CUST-000214,Male,0,No,No,1,Yes,DSL,No,Yes,No,One year,Yes,Mailed check,63.85,26.4,2,6.53,0,0,1.0,0
CUST-000215,Male,0,No,No,36,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,80.39,2872.69,3,7.79,1,1,2.56,0
CUST-000216,Male,0,Yes,No,1,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,86.62,110.68,2,7.81,0,1,11.09,0
CUST-000217,Female,0,No,No,19,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.27,1616.27,1,13.99,0,2,10.72,1
CUST-000218,Male,0,Yes,No,15,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Mailed check,60.06,917.94,4,18.6,1,0,7.77,0
CUST-000219,Female,0,No,No,64,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,Mailed check,55.68,3599.01,7,5.93,0,1,3.34,0
CUST-000220,Male,0,Yes,No,25,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer (automatic),61.85,1578.67,3,11.5,2,0,10.47,1
CUST-000221,Male,0,No,Yes,51,No,DSL,Yes,No,No,One year,Yes,Bank transfer (automatic),42.51,2199.48,2,22.82,0,1,1.0,0
CUST-000222,Male,0,No,No,72,Yes,Fiber optic,No,No,Yes,One year,No,Electronic check,24.07,1706.99,5,12.02,1,0,9.82,0
CUST-000223,Female,0,No,No,5,Yes,Fiber optic,Yes,No,No,One year,Yes,Credit card (automatic),80.52,387.09,7,16.81,0,0,3.66,0
CUST-000224,Female,0,Yes,No,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,82.28,82.53,5,0.0,0,1,5.4,1
CUST-000225,Female,0,Yes,No,44,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,117.69,5234.85,5,32.62,0,0,5.77,1
CUST-000226,Female,0,No,No,29,Yes,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,47.28,1405.48,2,10.32,2,0,14.82,0
CUST-000227,Male,0,No,Yes,30,Yes,Fiber optic,No,Yes,Yes,Two year,No,Electronic check,75.97,2284.46,7,37.59,0,1,1.0,0
CUST-000228,Female,1,No,Yes,11,Yes,DSL,Yes,Yes,Yes,One year,Yes,Mailed check,57.37,640.18,3,11.33,1,0,15.34,0
CUST-000229,Male,0,No,No,3,Yes,Fiber optic,Yes,No,No,Two year,No,Electronic check,60.63,128.64,7,17.97,1,0,15.46,0
CUST-000230,Male,0,Yes,No,38,No,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,46.06,1738.07,7,2.61,0,1,11.48,0
CUST-000231,Female,0,No,No,23,Yes,Fiber optic,Yes,No,No,One year,No,Credit card (automatic),66.44,1503.32,7,14.18,1,0,14.82,1
CUST-000232,Female,0,No,No,20,Yes,DSL,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),106.53,2174.81,5,7.77,2,2,5.81,1
CUST-000233,Female,0,Yes,No,39,Yes,DSL,No,No,No,Two year,Yes,Electronic check,52.07,2041.27,8,5.88,0,0,11.04,0
CUST-000234,Female,0,Yes,No,72,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,77.16,5617.0,2,0.0,2,1,9.15,0
CUST-000235,Female,0,No,Yes,40,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,47.12,2000.91,2,0.0,0,0,6.02,0
CUST-000236,Female,0,No,Yes,72,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card (automatic),21.1,1560.97,10,35.31,1,0,8.35,0
CUST-000237,Female,0,Yes,Yes,15,Yes,DSL,No,No,No,One year,No,Electronic check,60.32,858.06,8,34.95,1,0,12.95,0
CUST-000238,Female,0,Yes,No,68,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),120.0,8150.38,9,0.0,0,0,12.92,0
CUST-000239,Male,0,No,No,38,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.53,1458.67,2,0.0,0,0,1.0,0
CUST-000240,Female,0,Yes,Yes,13,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),36.01,557.32,4,0.0,0,1,5.44,0
CUST-000241,Female,1,Yes,Yes,21,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),38.73,927.88,2,12.77,2,0,3.24,0
CUST-000242,Male,0,No,No,6,No,DSL,No,No,Yes,Month-to-month,No,Mailed check,119.21,668.62,2,72.3,2,0,11.41,1
CUST-000243,Female,0,No,No,2,Yes,DSL,Yes,No,Yes,Two year,No,Electronic check,98.16,175.8,8,4.81,2,0,3.88,0
CUST-000244,Male,1,Yes,No,18,Yes,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),84.01,1483.99,4,0.0,2,0,15.92,0
CUST-000245,Male,0,No,No,72,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,105.63,7563.19,2,0.0,1,1,10.45,0
CUST-000246,Female,0,No,Yes,61,Yes,Fiber optic,No,No,Yes,Two year,Yes,Electronic check,92.2,5551.19,5,3.59,1,0,13.77,0
CUST-000247,Male,0,No,No,1,Yes,DSL,Yes,Yes,Yes,Two year,Yes,Electronic check,61.75,104.35,5,13.72,2,1,5.81,1
CUST-000248,Male,1,No,Yes,72,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.5,3654.42,5,3.03,0,0,10.83,0
CUST-000249,Male,0,No,No,18,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,95.86,1725.39,2,0.0,1,1,11.86,0
CUST-000250,Male,0,Yes,No,5,Yes,Fiber optic,No,Yes,No,One year,Yes,Electronic check,68.34,302.67,5,17.19,1,1,8.15,0
CUST-000251,Female,0,Yes,No,72,No,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,37.5,2614.61,5,3.61,3,0,1.0,0
CUST-000252,Male,1,No,No,72,Yes,DSL,Yes,No,Yes,Month-to-month,No,Mailed check,80.72,5780.74,4,13.93,0,0,2.46,0
CUST-000253,Female,0,No,No,56,Yes,DSL,No,Yes,Yes,One year,No,Bank transfer (automatic),55.42,3032.06,4,1.57,1,0,6.14,0
CUST-000254,Male,0,No,No,29,Yes,Fiber optic,No,Yes,No,One year,No,Credit card (automatic),98.32,2851.44,3,47.63,1,0,8.55,0
CUST-000255,Male,1,Yes,No,8,Yes,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,35.97,317.89,4,0.0,0,1,1.0,0
CUST-000256,Male,0,Yes,No,8,Yes,DSL,No,No,No,One year,Yes,Mailed check,82.04,685.3,2,71.93,0,0,9.7,0
CUST-000257,Male,0,Yes,Yes,72,No,DSL,No,Yes,No,One year,Yes,Electronic check,69.81,5039.0,5,17.05,1,0,1.51,0
CUST-000258,Female,0,Yes,No,9,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),70.48,666.76,3,53.96,0,0,9.26,0
CUST-000259,Female,0,No,No,16,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.34,1126.56,3,16.79,1,2,15.6,0
CUST-000260,Male,1,No,No,41,Yes,Fiber optic,No,No,No,Two year,Yes,Bank transfer (automatic),59.24,2413.17,3,52.65,1,0,5.44,0
CUST-000261,Male,0,Yes,No,52,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Mailed check,80.04,4146.44,1,11.1,0,0,4.51,0
CUST-000262,Female,0,Yes,No,15,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,73.44,1028.82,6,78.81,0,1,1.0,0
CUST-000263,Male,0,No,No,15,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,68.46,986.08,5,0.0,0,1,3.01,0
CUST-000264,Male,0,No,No,13,Yes,DSL,No,No,Yes,Month-to-month,No,Electronic check,101.19,1260.12,6,53.93,1,0,5.84,1
CUST-000265,Male,1,No,Yes,14,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Mailed check,24.7,338.48,4,15.01,0,0,9.02,0
CUST-000266,Female,0,No,Yes,42,Yes,DSL,No,Yes,No,Month-to-month,Yes,Credit card (automatic),82.6,3497.7,5,27.96,1,0,7.98,0
CUST-000267,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,71.63,50.33,4,0.0,0,1,8.5,0
CUST-000268,Female,0,Yes,No,48,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),80.05,3794.42,1,0.0,4,0,3.6,0
CUST-000269,Male,1,No,No,7,Yes,DSL,No,Yes,Yes,Two year,Yes,Electronic check,83.07,586.89,3,19.39,2,0,8.26,0
CUST-000270,Male,0,Yes,No,5,No,DSL,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,84.8,402.62,5,10.01,1,1,3.09,0
CUST-000271,Female,0,Yes,No,3,Yes,DSL,No,Yes,No,Month-to-month,No,Mailed check,53.45,126.08,1,77.08,1,1,1.0,0
CUST-000272,Female,0,No,No,8,No,Fiber optic,Yes,Yes,No,Month-to-month,No,Electronic check,45.45,441.9,3,3.38,1,1,6.65,0
CUST-000273,Female,0,Yes,No,53,Yes,DSL,No,No,No,Month-to-month,Yes,Credit card (automatic),79.15,4247.51,1,40.45,0,0,4.2,0
CUST-000274,Female,0,Yes,No,23,Yes,Fiber optic,No,No,Yes,Two year,Yes,Bank transfer (automatic),109.27,2520.41,3,5.85,0,0,8.29,0
CUST-000275,Male,0,No,No,9,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.79,503.75,4,33.06,1,0,7.78,0
CUST-000276,Female,0,Yes,Yes,6,Yes,Fiber optic,Yes,No,No,Two year,Yes,Credit card (automatic),34.62,185.47,3,147.21,1,0,3.19,0
CUST-000277,Male,0,No,Yes,44,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),88.72,3862.1,4,0.0,0,0,3.64,0
CUST-000278,Female,0,No,No,21,Yes,Fiber optic,Yes,No,No,Two year,No,Bank transfer (automatic),39.99,804.04,7,37.19,2,0,13.33,0
CUST-000279,Male,1,Yes,No,3,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,74.39,217.97,2,0.0,0,0,13.78,0
CUST-000280,Female,0,No,Yes,14,Yes,DSL,Yes,No,Yes,Month-to-month,No,Electronic check,34.95,365.52,3,42.81,1,0,4.59,0
CUST-000281,Female,1,No,Yes,17,Yes,DSL,No,No,No,Month-to-month,Yes,Credit card (automatic),56.35,1028.16,2,10.28,1,0,4.61,0
CUST-000282,Female,0,Yes,No,13,Yes,Fiber optic,Yes,No,Yes,One year,No,Electronic check,64.64,860.23,5,26.64,0,0,1.47,0
CUST-000283,Female,0,No,No,9,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),56.12,461.85,2,110.05,0,0,5.14,0
CUST-000284,Male,1,Yes,Yes,11,No,DSL,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),72.0,863.88,7,0.32,0,0,15.34,0
CUST-000285,Female,0,Yes,Yes,40,Yes,Fiber optic,No,No,Yes,Two year,No,Mailed check,74.6,3015.6,4,11.57,0,0,8.34,0
CUST-000286,Male,0,No,No,72,No,DSL,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),49.68,3615.62,3,8.45,1,0,9.89,0
CUST-000287,Male,1,Yes,No,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.49,31.26,3,0.0,0,0,10.76,1
CUST-000288,Male,0,No,Yes,29,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),102.9,3010.41,2,69.32,1,0,4.64,1
CUST-000289,Male,0,Yes,No,2,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),57.88,32.08,2,4.4,1,0,3.47,1
CUST-000290,Female,0,No,No,6,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,73.89,459.07,8,0.0,0,1,12.62,0
CUST-000291,Male,0,No,No,23,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,23.85,531.02,3,14.32,1,1,12.74,0
CUST-000292,Male,0,Yes,No,47,Yes,Fiber optic,No,No,No,Month-to-month,No,Bank transfer (automatic),118.89,5635.55,7,9.62,0,0,5.29,0
CUST-000293,Male,0,Yes,No,17,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Mailed check,78.7,1318.9,2,34.11,1,0,15.66,0
CUST-000294,Female,0,No,No,63,Yes,Fiber optic,No,No,Yes,Two year,No,Mailed check,18.0,1106.13,5,37.37,1,0,6.4,0
CUST-000295,Female,0,No,No,37,Yes,DSL,Yes,No,Yes,Two year,No,Electronic check,34.66,1341.43,3,25.14,0,0,10.68,0
CUST-000296,Female,0,Yes,Yes,6,Yes,DSL,No,Yes,Yes,Two year,No,Bank transfer (automatic),43.41,316.28,3,1.35,2,0,10.69,0
CUST-000297,Female,0,No,No,34,Yes,DSL,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),116.3,3993.29,2,40.83,2,0,8.73,1
CUST-000298,Male,0,No,No,11,No,Fiber optic,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),120.0,1342.22,2,36.03,0,2,3.82,0
CUST-000299,Male,0,Yes,No,43,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.95,3515.14,4,6.48,1,1,7.49,0
CUST-000300,Female,0,Yes,Yes,7,Yes,DSL,No,Yes,Yes,Month-to-month,No,Electronic check,97.87,672.89,2,18.42,0,0,1.0,0
CUST-000301,Male,0,No,No,4,Yes,DSL,Yes,No,No,Two year,Yes,Credit card (automatic),102.46,366.48,3,47.69,2,0,8.63,0
CUST-000302,Male,0,Yes,Yes,30,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),31.97,975.4,3,6.67,0,0,9.89,0
CUST-000303,Male,0,Yes,No,28,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.82,1672.69,6,10.77,1,0,8.52,0
CUST-000304,Female,1,No,Yes,25,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),62.37,1625.71,3,1.65,2,0,13.65,0
CUST-000305,Female,0,Yes,No,8,Yes,DSL,No,No,No,One year,No,Mailed check,106.47,846.94,1,9.54,1,1,10.44,0
CUST-000306,Male,0,Yes,No,6,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,120.0,711.88,5,0.0,0,1,7.09,1
CUST-000307,Female,0,No,No,72,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Credit card (automatic),120.0,8593.25,7,36.63,0,0,7.47,0
CUST-000308,Female,0,Yes,Yes,22,Yes,Fiber optic,Yes,No,Yes,Two year,Yes,Electronic check,79.97,1824.84,5,0.23,1,1,6.99,0
CUST-000309,Female,1,No,No,15,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,76.59,1184.33,6,0.0,1,1,6.38,0
CUST-000310,Female,1,Yes,No,51,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,51.7,2649.32,5,0.0,0,0,10.21,0
CUST-000311,Female,0,Yes,No,1,Yes,Fiber optic,Yes,Yes,No,One year,Yes,Bank transfer (automatic),66.79,94.32,3,19.22,0,0,8.37,1
CUST-000312,Male,0,No,Yes,33,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),96.98,3205.83,3,0.0,0,0,8.68,0
CUST-000313,Female,1,Yes,Yes,4,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,93.6,416.13,6,11.34,3,2,8.29,1
CUST-000314,Male,1,Yes,No,7,Yes,DSL,No,No,No,One year,Yes,Electronic check,81.53,553.33,7,31.97,0,0,4.19,0
CUST-000315,Male,0,Yes,No,30,Yes,DSL,Yes,No,Yes,Month-to-month,No,Electronic check,39.68,1191.47,10,4.61,0,1,7.09,0
CUST-000316,Female,0,Yes,Yes,9,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),120.0,1107.4,5,17.81,2,2,5.82,1
CUST-000317,Male,0,Yes,No,45,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Electronic check,79.18,3492.85,1,10.89,1,0,10.03,1
CUST-000318,Male,1,Yes,No,21,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,71.03,1427.38,1,12.39,1,0,2.35,1
CUST-000319,Male,0,No,Yes,11,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,91.96,1103.54,4,0.0,1,0,3.85,1
CUST-000320,Female,0,Yes,No,59,Yes,Fiber optic,No,Yes,No,Two year,No,Credit card (automatic),45.89,2664.15,5,6.8,0,0,9.22,0
CUST-000321,Female,0,Yes,No,29,Yes,DSL,Yes,No,No,One year,Yes,Electronic check,43.0,1323.44,8,2.85,0,0,7.87,0
CUST-000322,Male,0,No,No,16,Yes,DSL,No,Yes,No,Two year,No,Credit card (automatic),53.98,845.84,6,6.49,1,0,13.99,0
CUST-000323,Female,0,No,No,18,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,34.73,570.2,5,0.0,0,1,9.16,0
CUST-000324,Female,1,No,No,9,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,68.51,676.42,1,0.0,2,1,12.35,1
CUST-000325,Female,0,Yes,Yes,3,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,Mailed check,18.0,84.45,5,0.87,1,0,16.85,1
CUST-000326,Female,0,No,Yes,10,Yes,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,50.66,542.7,6,0.0,0,0,7.06,0
CUST-000327,Male,0,No,Yes,9,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,102.7,1,0.0,0,0,5.16,0
CUST-000328,Male,0,Yes,No,12,Yes,No,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),57.27,709.59,3,0.0,4,0,11.85,0
CUST-000329,Female,0,No,No,18,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Mailed check,58.58,902.43,4,10.06,1,0,4.38,1
CUST-000330,Female,0,Yes,No,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,Credit card (automatic),100.17,120.05,5,1.89,1,0,15.64,1
CUST-000331,Male,0,Yes,Yes,3,Yes,DSL,No,No,Yes,Month-to-month,Yes,Mailed check,73.6,176.1,7,1.46,0,0,13.04,0
CUST-000332,Male,0,Yes,No,39,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.68,1697.04,2,0.0,0,0,2.8,0
CUST-000333,Female,0,Yes,No,6,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),53.38,367.1,8,0.0,0,1,1.0,0
CUST-000334,Male,0,Yes,No,12,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,107.96,1304.75,3,0.0,1,1,13.98,1
CUST-000335,Female,1,No,No,30,Yes,Fiber optic,No,Yes,No,One year,No,Bank transfer (automatic),32.31,1023.28,2,17.19,0,0,4.38,0
CUST-000336,Female,1,Yes,No,72,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,8759.8,7,24.98,0,1,5.9,1
CUST-000337,Male,0,No,No,4,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.61,307.93,1,70.29,0,0,2.74,1
CUST-000338,Male,0,Yes,Yes,42,Yes,DSL,Yes,No,Yes,One year,Yes,Bank transfer (automatic),26.12,1114.28,3,127.25,1,0,9.19,0
CUST-000339,Female,1,No,No,20,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),33.91,615.92,5,8.33,2,1,4.7,0
CUST-000340,Female,0,Yes,No,2,No,DSL,No,Yes,Yes,One year,Yes,Bank transfer (automatic),89.95,136.6,6,5.77,1,2,4.4,0
CUST-000341,Male,0,Yes,No,5,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,87.15,389.97,3,0.0,0,1,11.44,0
